1619827200000,57764.75000000,58531.63000000,57047.64000000,57843.14000000,1402.79922800,1619913599999,81100381.44790015,39853,649.64905300,37531556.89010335,0
1619913600000,57844.90000000,57963.86000000,56073.43000000,56606.30000000,1172.06658900,1619999999999,66536208.12187936,37093,600.42158200,34068393.49139387,0
1620000000000,56602.83000000,59050.00000000,56490.38000000,57205.19000000,2193.81254100,1620086399999,127098664.62716253,56017,1046.86774500,60611113.69509247,0
1620086400000,57208.09000000,57228.69000000,53000.00000000,53227.11000000,2965.38360100,1620172799999,163301664.33330390,76459,1533.97747000,84482430.65970820,0
1620172800000,53241.86000000,57998.96000000,52915.12000000,57493.09000000,2752.99492400,1620259199999,154098813.60253733,71660,1279.88818700,71693782.43164370,0
1620259200000,57504.22000000,59050.00000000,55268.09000000,56440.62000000,2198.30932100,1620345599999,125145205.28920153,65252,1200.30006500,68374917.47767346,0
1620345600000,56429.29000000,58725.27000000,55300.00000000,57368.34000000,2209.71204500,1620431999999,125646477.32627117,66117,1222.50060900,69650849.69819502,0
1620432000000,57367.68000000,59558.20000000,56971.49000000,58939.31000000,1866.38168900,1620518399999,109314218.76844235,52995,979.00698200,57353587.52676950,0
1620518400000,58945.90000000,59300.00000000,56260.45000000,58280.40000000,2226.05807800,1620604799999,129009369.09957499,64295,1077.22098000,62451828.02972554,0
1620604800000,58328.37000000,59611.94000000,53232.55000000,55859.56000000,3348.07222900,1620691199999,191736544.75721653,86903,1723.19058800,98794608.07945901,0
1620691200000,55872.21000000,59500.00000000,54511.06000000,56752.71000000,2219.30333800,1620777599999,123790796.15774357,71761,1182.34719300,65935606.14359478,0
1620777600000,56749.65000000,59000.00000000,48500.00000000,49547.74000000,3110.69932900,1620863999999,169901641.20919589,87476,1519.65975500,83143015.86825141,0
1620864000000,49545.49000000,55199.00000000,46100.00000000,49661.84000000,5142.84160000,1620950399999,254465993.62585081,123240,2515.21720600,124493718.68238365,0
1620950400000,49691.58000000,51579.44000000,48873.52000000,49887.22000000,2102.64666800,1621036799999,105480465.50863828,68541,929.33805800,46598552.40460511,0
1621036800000,49893.73000000,51800.00000000,46571.88000000,46785.78000000,2056.56746300,1621123199999,99992947.98446513,62096,1082.85150300,52704285.86747882,0
1621123200000,46801.92000000,49796.87000000,43800.00000000,46429.20000000,3616.30698500,1621209599999,168736617.18479067,82732,1808.65775400,84433798.07850652,0
1621209600000,46427.05000000,46659.97000000,42117.00000000,43530.32000000,5363.67917300,1621295999999,236031427.73574158,106324,2738.53093500,120406921.79062969,0
1621296000000,43542.51000000,45840.94000000,42288.01000000,42876.51000000,3541.78506000,1621382399999,156111577.69563421,85113,1758.01646700,77325015.53845995,0
1621382400000,42883.81000000,43600.00000000,30000.00000000,36753.96000000,13553.42947700,1621468799999,512865229.81953819,226279,6347.72785100,241080111.23875426,0
1621468800000,36754.00000000,42750.00000000,33734.69000000,40632.12000000,6970.37922700,1621555199999,275252497.43222548,135532,3422.19568500,134848885.77047508,0
1621555200000,40589.29000000,42275.11000000,33510.00000000,37344.93000000,7988.20568500,1621641599999,303679371.37631390,135732,4153.38472100,157816674.52691260,0
1621641600000,37333.51000000,38888.00000000,35113.01000000,37482.33000000,5085.56188700,1621727999999,190414457.06766706,95656,2336.69106900,87450473.60372961,0
1621728000000,37480.40000000,38299.08000000,31055.00000000,34734.64000000,8714.00280100,1621814399999,298131480.54705775,144202,4496.16810300,154049588.35145827,0
1621814400000,34760.71000000,40000.00000000,34431.52000000,38819.19000000,5880.16378600,1621900799999,218929469.19913454,123457,2731.69631800,101917175.47425478,0
1621900800000,38833.93000000,39840.73000000,36437.83000000,38380.94000000,3920.48743500,1621987199999,149153051.73728721,88727,1992.78583400,75787440.22277165,0
1621987200000,38364.12000000,40900.00000000,37840.77000000,39281.68000000,3337.45478000,1622073599999,131056840.84522466,83910,1749.05435400,68649649.60169474,0
1622073600000,39279.15000000,40437.57000000,37189.32000000,38552.14000000,2415.22531000,1622159999999,93554139.16714542,60730,1209.90884700,46826768.54310390,0
1622160000000,38562.04000000,38897.36000000,34700.00000000,35672.13000000,4290.37491200,1622246399999,156305048.92019029,96609,2150.13775700,78319290.83018096,0
1622246400000,35689.60000000,37362.60000000,33633.33000000,34598.36000000,3474.50177100,1622332799999,122169667.28410868,77484,1741.81505400,61246614.73229277,0
1622332800000,34612.40000000,36800.00000000,33400.00000000,35658.55000000,3093.47901900,1622419199999,109748945.38583024,65841,1488.77054100,52757229.65584617,0
1622419200000,35651.65000000,37516.48000000,34182.39000000,37245.25000000,3381.19032000,1622505599999,121881536.14120815,71478,1747.07512900,62961905.38478910,0
