1627776000000,41493.12000000,42600.00000000,39432.00000000,39856.79000000,2450.14526000,1627862399999,100957068.86980098,44731,1101.93450100,45497628.97768438,0
1627862400000,39866.51000000,40457.08000000,38688.88000000,39150.89000000,2260.51476700,1627948799999,89410786.84348324,39590,1144.19731900,45228592.08810850,0
1627948800000,39159.43000000,39785.98000000,37654.48000000,38202.95000000,2590.17930600,1628035199999,99354374.76533859,41880,1302.38844800,49915861.19385070,0
1628035200000,38209.90000000,39965.90000000,37500.00000000,39734.78000000,2290.32775500,1628121599999,88810466.75848466,47569,1080.77313200,41880523.72132775,0
1628121600000,39725.68000000,41374.07000000,37300.00000000,40882.95000000,3377.41244200,1628207999999,132594958.53818326,75026,1638.86889800,64268705.87207435,0
1628208000000,40883.36000000,43399.99000000,39879.65000000,42874.98000000,3210.78819100,1628294399999,133517459.61042943,66729,1544.84904400,64285038.11926973,0
1628294400000,42874.98000000,44754.94000000,42442.55000000,44600.86000000,3261.02491400,1628380799999,142187148.61382283,60528,1485.91778800,64884059.78357611,0
1628380800000,44608.28000000,45360.20000000,43288.55000000,43835.04000000,2989.06890500,1628467199999,132671172.43782215,53988,1518.39718400,67415596.23963210,0
1628467200000,43828.73000000,46499.99000000,42817.95000000,46267.01000000,3649.60115400,1628553599999,164078845.82112277,62741,1824.45185100,82039288.40331326,0
1628553600000,46269.61000000,46735.29000000,44619.89000000,45598.01000000,2279.47989300,1628639999999,103912138.79774359,46303,1099.99750700,50146078.98581111,0
1628640000000,45603.14000000,46787.68000000,45341.00000000,45532.33000000,2176.99113700,1628726399999,100430895.45937033,54493,1112.43020200,51330683.86436677,0
1628726400000,45543.49000000,46230.98000000,43762.79000000,44433.43000000,2562.02566500,1628812799999,114776330.29506126,54239,1278.50215900,57277948.22795212,0
1628812800000,44437.80000000,47893.76000000,44241.49000000,47831.83000000,2132.62233000,1628899199999,99167634.82240807,50544,1112.20814600,51783263.62542928,0
1628899200000,47824.57000000,48200.00000000,46024.66000000,47092.92000000,2150.21136400,1628985599999,101094188.79756498,52473,1002.29134100,47157821.68315654,0
1628985600000,47110.63000000,47404.12000000,45516.45000000,47003.87000000,1826.29805700,1629071999999,84540663.56676905,44520,880.16971000,40763640.95696096,0
1629072000000,47013.50000000,48076.27000000,45660.83000000,45876.97000000,2167.45052800,1629158399999,101503127.30018812,52843,1121.24379700,52582269.05999057,0
1629158400000,45906.48000000,47171.98000000,44386.35000000,44648.84000000,2288.38996300,1629244799999,104816676.01579281,51968,1153.74419200,52826876.21736869,0
1629244800000,44701.83000000,46031.82000000,44220.44000000,44717.35000000,2282.19500100,1629331199999,103062115.56190726,49703,1136.70332300,51351530.06456649,0
1629331200000,44731.72000000,47059.76000000,43943.44000000,46753.72000000,2377.18335800,1629417599999,107737486.67862807,52709,1129.92935600,51208334.98074559,0
1629417600000,46758.32000000,49406.05000000,46640.73000000,49326.64000000,2518.77742200,1629503999999,120461957.51594434,57757,1204.29595400,57473604.58303397,0
1629504000000,49347.44000000,49808.89000000,48251.00000000,48858.83000000,1708.86349700,1629590399999,83841919.42418720,45057,880.35895800,43193408.18966738,0
1629590400000,48864.06000000,49516.11000000,47972.28000000,49276.50000000,1119.39548300,1629676799999,54675995.13658940,32860,548.26048800,26781799.91289205,0
1629676800000,49276.50000000,50546.27000000,49040.94000000,49545.26000000,2109.41856200,1629763199999,105410115.50105284,48068,1143.80309700,57167911.42622398,0
1629763200000,49508.47000000,49888.62000000,47600.00000000,47700.91000000,2248.85708100,1629849599999,109484996.13833419,49061,1102.13511000,53701241.34149351,0
1629849600000,47688.01000000,49280.07000000,47128.89000000,48991.76000000,1868.96493300,1629935999999,90048587.77655729,42415,848.93489500,40913423.56247196,0
1629936000000,48984.49000000,49357.20000000,46236.72000000,46863.00000000,1872.83558000,1630022399999,88482920.42599408,39478,889.83519900,42057422.18007026,0
1630022400000,46855.79000000,49551.39000000,46344.05000000,49071.50000000,2115.20263700,1630108799999,101172262.20311900,44370,993.14968000,47599284.59016582,0
1630108800000,49090.48000000,49312.17000000,48380.00000000,48920.68000000,709.60507000,1630195199999,34677605.12342810,19629,329.24688000,16093938.45744580,0
1630195200000,48927.61000000,49664.49000000,47788.88000000,48792.95000000,1181.51303900,1630281599999,57525876.31030023,25733,490.24810900,23855508.32973833,0
1630281600000,48805.61000000,48901.12000000,46852.74000000,46995.47000000,1521.97002000,1630367999999,73044189.75109920,35113,746.71578000,35846999.61351890,0
1630368000000,46996.65000000,48260.39000000,46581.26000000,47121.64000000,1775.38109000,1630454399999,84070036.09841080,38180,869.94123000,41198299.16009250,0
