1612137600000,33120.51000000,34781.92000000,32324.02000000,33545.58000000,2599.69881600,1612223999999,87751613.35547667,49989,1354.04135900,45736896.33033017,0
1612224000000,33530.59000000,36025.69000000,33440.86000000,35516.68000000,3360.72634900,1612310399999,117133298.42465834,52544,2049.59888700,71483706.15867679,0
1612310400000,35500.00000000,37685.71000000,35404.21000000,37661.46000000,3210.01250600,1612396799999,117709185.47379358,58050,1674.10046500,61418855.84396461,0
1612396800000,37637.44000000,38759.09000000,36192.89000000,36976.61000000,3025.32082300,1612483199999,113656801.63045065,59009,1554.30239900,58481184.26716262,0
1612483200000,36962.83000000,38366.53000000,36606.29000000,38333.51000000,2393.11657100,1612569599999,90125204.34381807,44645,1231.51813800,46386468.07283378,0
1612569600000,38341.86000000,41000.00000000,38233.51000000,39256.58000000,2762.27349400,1612655999999,109880151.25475043,52277,1459.47380500,58100789.29456685,0
1612656000000,39281.34000000,39742.88000000,37376.72000000,38866.41000000,2805.70151300,1612742399999,108391537.97266951,52070,1448.82526700,55991119.49569209,0
1612742400000,38860.36000000,47500.00000000,37000.00000000,46452.01000000,4452.16061300,1612828799999,189569359.35988677,81315,2484.57905800,106072171.68883256,0
1612828800000,46457.14000000,48216.56000000,45000.00000000,46488.27000000,4025.38658900,1612915199999,187837003.25450567,75108,2240.67414800,104600014.11159628,0
1612915200000,46480.68000000,47379.74000000,43741.91000000,44858.18000000,3472.69011600,1613001599999,158239756.02866267,68657,1882.16539400,85740614.95112431,0
1613001600000,44844.88000000,48692.99000000,44007.78000000,47997.30000000,2685.78931500,1613087999999,126042879.34257909,51625,1420.73495500,66757929.03364827,0
1613088000000,48007.40000000,48999.00000000,46191.22000000,47446.08000000,3020.94994800,1613174399999,143659169.96995944,55955,1626.35086600,77407789.42839803,0
1613174400000,47424.70000000,48206.20000000,46210.36000000,47214.70000000,2035.61066100,1613260799999,96063215.62184577,43355,1227.86903300,57963162.30155343,0
1613260800000,47227.37000000,49735.42000000,47080.00000000,48629.31000000,1962.70117500,1613347199999,95347718.99610664,43931,989.48994300,48120113.31884066,0
1613347200000,48626.59000000,49033.90000000,45777.81000000,47905.52000000,2384.18172300,1613433599999,113668044.98785035,52313,1356.89576300,64761851.84860414,0
1613433600000,47916.82000000,50644.84000000,47022.88000000,49145.89000000,2585.96432700,1613519999999,126619059.64040233,56526,1396.70353300,68431467.41755838,0
1613520000000,49157.32000000,52637.50000000,48950.66000000,52122.96000000,2694.39073000,1613606399999,137505531.21207377,58860,1410.09750300,71968706.90353232,0
1613606400000,52147.31000000,52541.74000000,50882.83000000,51592.33000000,2255.37392400,1613692799999,116910427.57867676,48717,1173.44645700,60804889.60854570,0
1613692800000,51581.01000000,56414.43000000,50627.41000000,55919.45000000,2794.08806500,1613779199999,149162698.77082208,66987,1599.29377700,85448031.36741528,0
1613779200000,55919.45000000,57584.45000000,53444.57000000,55900.00000000,2339.56530500,1613865599999,131425913.66540033,59868,1253.21983500,70426001.15879789,0
1613865600000,55894.86000000,58367.75000000,55520.21000000,57484.39000000,1903.95950600,1613951999999,108463554.53465814,40817,1106.94732600,62944705.09950710,0
1613952000000,57463.71000000,57561.55000000,47701.00000000,54110.42000000,5641.99769500,1614038399999,303130485.24196782,108371,2766.84610400,148649753.08921395,0
1614038400000,54101.03000000,54218.22000000,44901.96000000,48878.02000000,6957.53464800,1614124799999,337509988.57093665,148263,3592.10817900,174682622.59258698,0
1614124800000,48876.11000000,51412.64000000,46989.91000000,49694.58000000,3450.74510000,1614211199999,171811674.09486018,68181,1401.94232600,69760518.01166602,0
1614211200000,49698.82000000,52072.02000000,46702.50000000,47029.58000000,3538.66820500,1614297599999,176848237.56105921,67171,1571.51740400,78404067.70548287,0
1614297600000,47082.14000000,48450.00000000,44112.00000000,46367.18000000,3936.66343400,1614383999999,183297983.92875845,75888,1894.53008800,88223481.45878703,0
1614384000000,46301.59000000,48369.99000000,45000.00000000,46167.30000000,1759.60068300,1614470399999,82725873.99262832,38305,884.77424100,41650223.26746234,0
1614470400000,46141.75000000,46675.22000000,43000.00000000,45215.21000000,2818.14790400,1614556799999,125614928.52569081,50715,1485.86508000,66234305.76541208,0
