1625097600000,35052.97000000,35053.04000000,32666.60000000,33513.42000000,2290.01724500,1625183999999,76978314.53205531,35199,1024.93209100,34462506.39179847,0
1625184000000,33517.99000000,34089.13000000,32700.00000000,33810.38000000,2067.78219300,1625270399999,68822139.69410347,31324,934.88053500,31095026.27070835,0
1625270400000,33788.75000000,34989.06000000,33328.75000000,34681.43000000,1636.16379800,1625356799999,56292044.04712406,26629,653.97464600,22506649.04806840,0
1625356800000,34685.34000000,35968.64000000,34375.42000000,35290.65000000,1306.07039800,1625443199999,46142792.76451367,23008,663.82779600,23455638.08366426,0
1625443200000,35280.25000000,35280.25000000,33118.81000000,33743.42000000,2082.53760200,1625529599999,70819358.33969320,33860,969.15189300,32966718.43160755,0
1625529600000,33708.50000000,35155.16000000,33500.00000000,34225.52000000,1707.63752000,1625615999999,58352602.99777640,33746,876.08521600,29937942.08081726,0
1625616000000,34208.61000000,35076.44000000,33763.39000000,33868.46000000,1699.22550900,1625702399999,58800743.78196873,37126,795.76310700,27540416.94317760,0
1625702400000,33863.93000000,33934.43000000,32096.15000000,32870.81000000,2457.23525900,1625788799999,80847664.28284598,45959,1227.90389200,40361167.89887428,0
1625788800000,32868.08000000,34097.23000000,32255.75000000,33806.64000000,1547.33225900,1625875199999,51237947.84971557,44628,782.47290100,25918040.24334817,0
1625875200000,33805.04000000,34301.85000000,33013.17000000,33503.04000000,1153.01213400,1625961599999,38826334.88164352,39371,564.97471800,19028521.64325230,0
1625961600000,33501.16000000,34626.41000000,33304.69000000,34244.09000000,1197.25396600,1626047999999,40600315.90203328,38568,521.20080200,17698364.27628230,0
1626048000000,34251.44000000,34683.69000000,31120.00000000,33089.77000000,1837.31530400,1626134399999,61390007.22488983,47290,884.41835100,29603279.01475825,0
1626134400000,33090.50000000,33333.31000000,32167.56000000,32727.05000000,1996.89593000,1626220799999,65401060.54266259,43742,1085.86933900,35520480.60209715,0
1626220800000,32727.72000000,33132.11000000,31589.84000000,32818.32000000,1695.65143000,1626307199999,55005172.78343821,41374,854.07533200,27738189.92091911,0
1626307200000,32814.57000000,33189.38000000,31130.27000000,31870.74000000,2195.83316500,1626393599999,69987495.18509521,46881,1283.16249100,40888932.73924783,0
1626393600000,31872.07000000,32268.00000000,31025.65000000,31374.74000000,1843.89764100,1626479999999,58495919.28858562,43934,937.43224400,29713284.82781381,0
1626480000000,31378.63000000,31988.00000000,31152.31000000,31509.98000000,1369.57999900,1626566399999,43195628.15538067,34288,503.36585800,15883964.90068996,0
1626566400000,31519.62000000,32439.14000000,31135.12000000,31782.76000000,1428.17477800,1626652799999,45314004.00391065,30625,526.29300000,16718162.09899465,0
1626652800000,31786.78000000,31898.00000000,30402.83000000,30828.98000000,1935.71184100,1626739199999,60112385.55411254,35453,739.55430500,22939518.63133339,0
1626739200000,30832.11000000,31055.00000000,29264.41000000,29793.63000000,2982.96964500,1626825599999,88808864.57486091,45562,1511.19729800,44959493.38368154,0
1626825600000,29795.90000000,32844.96000000,29487.79000000,32128.31000000,3712.68739300,1626911999999,116841242.55082545,59579,1772.27057500,55799008.64670384,0
1626912000000,32148.48000000,32598.59000000,31726.23000000,32288.94000000,2160.16461800,1626998399999,69425725.46095881,35438,1034.97358100,33259089.31155866,0
1626998400000,32289.95000000,33650.19000000,32000.00000000,33636.26000000,2144.92607400,1627084799999,69989670.16581380,42135,947.22060800,30882358.75380117,0
1627084800000,33652.22000000,34507.83000000,33418.36000000,34264.68000000,2469.01846600,1627171199999,83715740.84094534,40767,1013.36647300,34333253.67919962,0
1627171200000,34275.19000000,35417.90000000,33872.05000000,35401.94000000,1727.27939900,1627257599999,59467879.92423093,31864,805.64967700,27761916.58282690,0
1627257600000,35403.88000000,40588.12000000,35248.96000000,37248.41000000,7281.06185800,1627343999999,278910615.57297302,107301,3547.97599300,135892599.99475247,0
1627344000000,37250.03000000,39543.90000000,36399.00000000,39479.37000000,5201.98709700,1627430399999,195967464.51557491,72932,2369.40859400,89341480.56074822,0
1627430400000,39469.30000000,40898.00000000,38768.52000000,40013.65000000,6663.97045200,1627516799999,265947233.58163494,86353,3785.42750200,151118036.95574683,0
1627516800000,40028.89000000,40643.15000000,39114.97000000,40035.89000000,3481.87225100,1627603199999,138999257.60724889,50016,1586.21213700,63335296.36200488,0
1627603200000,40033.89000000,42338.09000000,38318.36000000,42230.35000000,4310.91402600,1627689599999,171249348.27940024,62674,2510.69061000,99715710.18503549,0
1627689600000,42225.61000000,42471.61000000,41066.10000000,41481.71000000,2153.95935800,1627775999999,89810997.32033959,36222,985.83143900,41098443.66428869,0
